id,Label,Easting,Northing,Reflectance,Band,Wavelength,Date,Projection
189,26,402176.77469135803,4177901.0061728405,122,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
190,25,402598.5462962963,4177930.4320987663,131,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
191,24,402853.5709876543,4177381.1481481493,149,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
192,23,401951.17592592596,4177175.166666668,126,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
193,22,401097.8240740741,4177126.123456791,117,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
194,21,400430.8364197531,4177096.697530865,114,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
195,20,399871.7438271605,4176880.9074074086,105,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
196,19,399332.26851851854,4176655.308641976,122,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
197,18,398939.9228395062,4176449.327160495,108,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
198,17,399508.8240740741,4176262.962962964,108,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
199,16,400273.89814814815,4176184.4938271614,109,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
200,15,401235.1450617284,4176233.5370370382,101,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
201,14,402088.4969135803,4176292.38888889,112,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
202,13,402686.8240740741,4176410.0925925937,121,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
203,12,403236.1080246914,4176410.0925925937,146,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
204,11,403294.9598765432,4175890.234567902,138,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
205,10,402755.48456790124,4175713.6790123465,117,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
206,9,402029.6450617284,4175595.975308643,116,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
207,8,401225.3364197531,4175645.0185185196,112,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
208,7,400528.9228395062,4175684.2530864207,110,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
209,6,400018.87345679017,4175811.7654321,111,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
210,5,399410.737654321,4175998.1296296306,111,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
211,4,401274.37962962966,4175262.4814814827,108,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
212,3,401980.60185185185,4175203.6296296306,117,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
213,2,402775.10185185185,4175252.672839507,139,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
214,1,403167.4475308642,4175448.8456790135,138,B6,1.6085,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
215,44,398469.1080246914,4177832.3456790135,88,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
216,43,399145.9043209877,4178332.586419754,98,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
217,42,399567.67592592596,4178675.88888889,94,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
218,41,400322.9413580247,4179048.6172839515,109,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
219,40,401274.37962962966,4179274.216049384,122,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
220,38,402323.9043209877,4179303.6419753097,132,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
221,37,403088.97839506174,4178734.7407407416,126,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
222,36,402500.4598765432,4178597.4197530877,119,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
223,35,401647.1080246914,4178558.185185186,119,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
224,34,400960.5030864198,4178489.524691359,107,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
225,33,399920.7870370371,4178224.6913580257,112,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
226,32,399293.0339506173,4177851.962962964,102,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
227,31,398782.98456790124,4177528.277777779,103,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
228,30,398851.6450617284,4176792.6296296306,114,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
229,29,399704.9969135803,4177341.913580248,95,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
230,28,400538.7314814815,4177695.024691359,100,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
231,27,401274.37962962966,4177842.154320989,106,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
232,26,402176.77469135803,4177901.0061728405,117,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
233,25,402598.5462962963,4177930.4320987663,123,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
234,24,402853.5709876543,4177381.1481481493,142,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
235,23,401951.17592592596,4177175.166666668,116,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
236,22,401097.8240740741,4177126.123456791,113,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
237,21,400430.8364197531,4177096.697530865,106,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
238,20,399871.7438271605,4176880.9074074086,104,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
239,19,399332.26851851854,4176655.308641976,112,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
240,18,398939.9228395062,4176449.327160495,106,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
241,17,399508.8240740741,4176262.962962964,102,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
242,16,400273.89814814815,4176184.4938271614,103,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
243,15,401235.1450617284,4176233.5370370382,96,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
244,14,402088.4969135803,4176292.38888889,104,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
245,13,402686.8240740741,4176410.0925925937,111,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
246,12,403236.1080246914,4176410.0925925937,124,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
247,11,403294.9598765432,4175890.234567902,124,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
248,10,402755.48456790124,4175713.6790123465,109,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
249,9,402029.6450617284,4175595.975308643,110,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
250,8,401225.3364197531,4175645.0185185196,105,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
251,7,400528.9228395062,4175684.2530864207,105,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
252,6,400018.87345679017,4175811.7654321,102,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
253,5,399410.737654321,4175998.1296296306,100,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
254,4,401274.37962962966,4175262.4814814827,102,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
255,3,401980.60185185185,4175203.6296296306,112,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
256,2,402775.10185185185,4175252.672839507,128,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
257,1,403167.4475308642,4175448.8456790135,125,B4,0.6545000000000001,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
258,44,398469.1080246914,4177832.3456790135,89,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
259,43,399145.9043209877,4178332.586419754,101,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
260,42,399567.67592592596,4178675.88888889,100,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
261,41,400322.9413580247,4179048.6172839515,109,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
262,40,401274.37962962966,4179274.216049384,116,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
263,38,402323.9043209877,4179303.6419753097,130,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
264,37,403088.97839506174,4178734.7407407416,124,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
265,36,402500.4598765432,4178597.4197530877,120,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
266,35,401647.1080246914,4178558.185185186,113,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
267,34,400960.5030864198,4178489.524691359,111,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
268,33,399920.7870370371,4178224.6913580257,111,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
269,32,399293.0339506173,4177851.962962964,105,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
270,31,398782.98456790124,4177528.277777779,106,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
271,30,398851.6450617284,4176792.6296296306,103,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
272,29,399704.9969135803,4177341.913580248,97,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
273,28,400538.7314814815,4177695.024691359,103,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
274,27,401274.37962962966,4177842.154320989,112,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
275,26,402176.77469135803,4177901.0061728405,118,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
276,25,402598.5462962963,4177930.4320987663,120,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
277,24,402853.5709876543,4177381.1481481493,144,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
278,23,401951.17592592596,4177175.166666668,122,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
279,22,401097.8240740741,4177126.123456791,114,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
280,21,400430.8364197531,4177096.697530865,108,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
281,20,399871.7438271605,4176880.9074074086,108,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
282,19,399332.26851851854,4176655.308641976,105,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
283,18,398939.9228395062,4176449.327160495,102,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
284,17,399508.8240740741,4176262.962962964,101,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
285,16,400273.89814814815,4176184.4938271614,104,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
286,15,401235.1450617284,4176233.5370370382,106,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
287,14,402088.4969135803,4176292.38888889,112,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
288,13,402686.8240740741,4176410.0925925937,118,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
289,12,403236.1080246914,4176410.0925925937,130,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
290,11,403294.9598765432,4175890.234567902,113,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
291,10,402755.48456790124,4175713.6790123465,113,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
292,9,402029.6450617284,4175595.975308643,114,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
293,8,401225.3364197531,4175645.0185185196,110,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
294,7,400528.9228395062,4175684.2530864207,110,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
295,6,400018.87345679017,4175811.7654321,104,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
296,5,399410.737654321,4175998.1296296306,103,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
297,4,401274.37962962966,4175262.4814814827,105,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
298,3,401980.60185185185,4175203.6296296306,116,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
299,2,402775.10185185185,4175252.672839507,117,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
300,1,403167.4475308642,4175448.8456790135,114,B1,0.443,2015-10-26,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
301,44,398469.1080246914,4177832.3456790135,88,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
302,43,399145.9043209877,4178332.586419754,98,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
303,42,399567.67592592596,4178675.88888889,100,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
304,41,400322.9413580247,4179048.6172839515,109,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
305,40,401274.37962962966,4179274.216049384,111,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
306,38,402323.9043209877,4179303.6419753097,121,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
307,37,403088.97839506174,4178734.7407407416,123,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
308,36,402500.4598765432,4178597.4197530877,115,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
309,35,401647.1080246914,4178558.185185186,109,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
310,34,400960.5030864198,4178489.524691359,103,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
311,33,399920.7870370371,4178224.6913580257,109,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
312,32,399293.0339506173,4177851.962962964,101,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
313,31,398782.98456790124,4177528.277777779,102,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
314,30,398851.6450617284,4176792.6296296306,106,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
315,29,399704.9969135803,4177341.913580248,95,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
316,28,400538.7314814815,4177695.024691359,100,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
317,27,401274.37962962966,4177842.154320989,106,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
318,26,402176.77469135803,4177901.0061728405,114,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
319,25,402598.5462962963,4177930.4320987663,116,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
320,24,402853.5709876543,4177381.1481481493,136,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
321,23,401951.17592592596,4177175.166666668,112,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
322,22,401097.8240740741,4177126.123456791,108,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
323,21,400430.8364197531,4177096.697530865,104,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
324,20,399871.7438271605,4176880.9074074086,105,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
325,19,399332.26851851854,4176655.308641976,104,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
326,18,398939.9228395062,4176449.327160495,102,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
327,17,399508.8240740741,4176262.962962964,96,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
328,16,400273.89814814815,4176184.4938271614,99,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
329,15,401235.1450617284,4176233.5370370382,95,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
330,14,402088.4969135803,4176292.38888889,102,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
331,13,402686.8240740741,4176410.0925925937,110,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
332,12,403236.1080246914,4176410.0925925937,122,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
333,11,403294.9598765432,4175890.234567902,115,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
334,10,402755.48456790124,4175713.6790123465,104,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
335,9,402029.6450617284,4175595.975308643,103,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
336,8,401225.3364197531,4175645.0185185196,97,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
337,7,400528.9228395062,4175684.2530864207,101,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
338,6,400018.87345679017,4175811.7654321,96,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
339,5,399410.737654321,4175998.1296296306,96,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
340,4,401274.37962962966,4175262.4814814827,93,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
341,3,401980.60185185185,4175203.6296296306,106,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
342,2,402775.10185185185,4175252.672839507,111,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
343,1,403167.4475308642,4175448.8456790135,110,B1,0.443,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
344,44,398469.1080246914,4177832.3456790135,91,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
345,43,399145.9043209877,4178332.586419754,100,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
346,42,399567.67592592596,4178675.88888889,100,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
347,41,400322.9413580247,4179048.6172839515,111,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
348,40,401274.37962962966,4179274.216049384,117,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
349,38,402323.9043209877,4179303.6419753097,126,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
350,37,403088.97839506174,4178734.7407407416,128,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
351,36,402500.4598765432,4178597.4197530877,119,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
352,35,401647.1080246914,4178558.185185186,113,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
353,34,400960.5030864198,4178489.524691359,105,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
354,33,399920.7870370371,4178224.6913580257,112,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
355,32,399293.0339506173,4177851.962962964,103,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
356,31,398782.98456790124,4177528.277777779,105,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
357,30,398851.6450617284,4176792.6296296306,110,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
358,29,399704.9969135803,4177341.913580248,97,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
359,28,400538.7314814815,4177695.024691359,102,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
360,27,401274.37962962966,4177842.154320989,108,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
361,26,402176.77469135803,4177901.0061728405,117,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
362,25,402598.5462962963,4177930.4320987663,120,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
363,24,402853.5709876543,4177381.1481481493,140,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
364,23,401951.17592592596,4177175.166666668,116,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
365,22,401097.8240740741,4177126.123456791,110,B2,0.482,2016-03-02,"+proj=utm +zone=11 +datum=WGS84 +units=m +no_defs "
