system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_885,93.4817345927971,95.22000932039106,96.9791666799664,95.11987527421553,89.68741680048188,102.49455163345954,112.50492399094026,CI0KO8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.152,37.736]}"
2_886,80.69043138280594,75.47499148025358,72.04006480379348,78.00747191138811,80.77315311952026,88.34106967178906,97.04672190933957,KXH2K6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.048,37.431]}"
2_887,123.80631800264854,120.10001458100521,117.37116209964017,122.06415949293458,117.80859376270124,102.93389312961881,106.88874895129857,OFI1W0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.289,37.087]}"
2_888,66.69211559577121,67.74624781872768,69.81054849567249,69.98534870170434,90.78875308777609,88.14245544237724,81.9160690645491,UJA9YO,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.674,37.418]}"
2_889,58.821410278117014,59.21654854240697,61.318939935285215,63.81162236376505,86.04576851860796,82.243008623479,75.86589566619517,AVOAUA,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.378,38.004]}"
2_890,108.83113222695206,103.91289576173685,99.38450870157527,103.73237784486611,102.4020676921823,89.37286052057078,95.50573573204025,IUAXW5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.235,37.122]}"
2_891,90.8773980089226,87.15836055886851,86.63942258304183,95.77908721028234,96.03428193433663,95.9698637376926,107.54093161170783,FU2MCR,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.147,37.569]}"
2_892,111.2534923490546,105.94085683691728,100.76776192606528,103.7464950997086,100.32712111021993,102.22552047831334,111.85338085324082,MFZA88,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.093,37.171]}"
2_893,116.47952335634395,112.49473889633012,108.4964702530356,112.3375244772503,108.02627919525628,105.30525707189787,109.98504376949165,VRGUMH,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.982,37.265]}"
2_894,86.07120716194638,84.31866729668539,83.9231241929626,87.49190187184053,92.40799117159679,96.80307101404048,99.67059909517133,MFKY60,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.003,37.48]}"
2_895,79.9844056215054,81.72788196890659,83.86340612733,86.6294794019762,90.94118660444425,86.95941683978776,87.03486069962969,76HKCZ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.563,37.949]}"
2_896,118.12589608171194,115.30449854833859,108.40430509275888,111.0721750078568,108.37937969095645,95.16500339495707,98.14577253880844,JRTA6T,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.246,37.17]}"
2_897,106.45069835878726,103.42941775847947,105.86778939534531,107.87087346854838,105.81655154524728,106.96448525254021,108.5354062814813,6MNGHT,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.139,37.335]}"
2_898,84.39143710729027,82.2820982294397,81.93183880486816,82.33601543766179,77.07684425519867,98.82377441761281,97.8577290616833,3AEPP1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.917,37.581]}"
2_899,103.96310746163212,102.4347992288958,101.40992280277419,103.13857777699661,98.06944739692665,106.55010626423024,116.42709434452632,FN69Z5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.351,37.811]}"
2_900,105.49379426446501,100.1795967046593,95.69785873443138,100.48090302140747,100.4651098530122,90.96683437257906,97.03514417409804,ZEU5MJ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.22,37.179]}"
2_901,109.09786778065728,105.58685543145077,102.38947394692298,107.56418911929526,109.5089768067572,110.98718449889253,120.8972756940189,NF7XWK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.195,37.175]}"
2_902,101.72988265952182,96.1705035284314,90.95615649693676,95.56174526611252,94.50599061506651,86.57122036451688,93.32290469547678,ZT8BPU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.138,37.191]}"
2_903,115.4933909651185,113.16251317384564,116.20736976003414,117.51936214683127,108.90836489495021,111.06372273953463,113.62678192745568,JRZEJZ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.128,37.54]}"
2_904,115.43529826073518,115.74581473195121,108.69913453340678,105.01501008953838,95.37852159585333,97.48839281269585,105.86944523727306,A46E51,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.951,37.265]}"
2_905,105.5237243824622,104.4210600831455,104.71277959927275,109.02510268741278,116.69617047031707,106.98374221908722,113.2746746769061,2AENLN,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.186,37.322]}"
2_906,115.95783942908355,113.2366156223911,113.64799590421444,121.40050131959816,118.67570159382706,113.15515686095847,120.829729058049,XQWWDN,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.856,37.15]}"
