system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_555,102.25102076417892,102.29280738417083,100.09470674869203,99.17311636773178,98.62681694387189,104.82344730508996,103.4964159566274,MYJNF8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.368,37.459]}"
2_556,100.4681379159507,99.17277559464122,99.35571471758448,101.72828270017402,107.51022787145217,114.74568949859116,114.8430678657578,SSQ5Z7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.252,37.06]}"
2_557,109.72602451010704,108.55496207196256,102.82282633633807,102.66256605414497,95.44890384942246,97.30174709189654,100.29398091639857,P6S69Z,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.715,37.63]}"
2_558,87.46445512550065,88.79580585959127,95.30366417473206,97.50669846194683,101.14336437447488,123.3250425374593,115.03383981658729,1ZYQZU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.38,37.908]}"
2_559,117.8534777158647,118.0610103053076,117.98546029102263,120.82971492261703,115.8556477249098,114.86600511966964,120.4441989994649,RWLIKN,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.038,37.737]}"
2_560,112.74816764636057,110.60215713891279,108.64682778934437,114.08966827133483,117.93408376975549,113.7876283137987,122.15244961439765,KH9F5X,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.253,37.118]}"
2_561,99.32155895271791,97.16456365199394,94.70030023586384,98.18084684932654,92.44243907739451,100.41633669319384,98.09143368656228,EX0F7Q,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.11,37.636]}"
2_562,125.51848675676115,126.70396025856161,127.85161271139111,124.67826845171857,114.17028672153262,114.36743727003875,105.3234292023173,0TANTY,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.83,37.628]}"
2_563,109.92413916281163,106.54488392383246,103.28193603056752,106.61080244256902,97.40099706772818,97.66221091737685,99.52078652881553,QLX2F8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.055,37.651]}"
2_564,86.37466441570268,85.71680242066014,82.59500558954221,82.26522272954153,80.44337913804148,83.63207759111663,83.39729969523643,7MP7KL,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.848,37.626]}"
2_565,88.38728325836081,87.31357484985392,80.08139322356317,70.83106867983679,78.38230070017332,78.92444847017501,74.90649515531953,FJ9CR0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.322,37.609]}"
2_566,110.21094518534238,109.4799045837542,109.47814516653958,111.66318621613607,111.55988212884645,123.42373805523133,130.44417005730054,3CWYND,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.23,37.665]}"
2_567,112.51070308621632,111.11620625501564,109.16089541855015,111.95442993001825,109.07925960977889,105.67997956997561,114.31876366997858,J2WV3K,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.923,37.863]}"
2_568,106.11262655847139,106.33274672930463,109.31029642562677,114.994869815117,111.28553292030111,116.55932466316133,126.90804233331502,7ZXAKD,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.815,37.426]}"
2_569,107.10627864736341,103.41287567479719,99.8047771072124,104.44616387166923,100.26828632651262,96.33110606730324,104.21219635756029,3Z34ZI,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.955,37.175]}"
2_570,110.78356233308051,108.99834070982257,107.34539929060082,112.98781180818688,112.43376637298311,121.64547496667785,126.11788862634535,ECJLSY,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.143,37.674]}"
2_571,125.5827268914141,127.41071319893445,129.82469504349365,131.61438348548634,125.25696199417345,117.45266408190034,125.23967556033833,TCUAR6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.767,37.921]}"
2_572,102.66814324424683,99.23125108674014,97.28001597386123,103.83452214352235,109.94723895851584,97.47484004448384,103.65306397377037,14PL3H,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.308,37.129]}"
2_573,79.38997347837875,76.45167252294203,73.45984069545301,75.14676402839777,76.69453738241509,75.91113474355262,76.06294797306003,X707CU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.166,37.847]}"
